Acceleration
Time (Seconds),J1 (Degrees/s^2),J2 (Degrees/s^2),J3 (Degrees/s^2),J4 (Degrees/s^2),J5 (Degrees/s^2),J6 (Degrees/s^2)
149.524994,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.007355
149.549988,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.007355
149.574997,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.982948
149.600006,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.026646
149.625000,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.963631
149.649979,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.031796
149.674988,0.000000,0.000000,0.000000,0.000000,0.000000,40.026646
149.699997,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.939247
149.724991,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.051079
149.749985,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.963631
149.774994,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.026646
149.800003,0.000000,0.000000,0.000000,-0.0000000013,0.000000,39.982948
149.824997,-0.0000000013,-0.005465,0.000000,0.0000000013,0.000000,40.007355
149.849991,0.0000000013,0.005465,0.000000,-0.0000000013,0.000000,40.007355
149.875000,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,39.939247
149.900009,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.026646
149.924988,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.031796
149.949982,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.007355
149.974991,0.000000,0.000000,0.000000,0.0000000013,0.000000,40.026646
150.000000,-0.0000000013,0.000000,0.000000,0.000000,0.000000,39.939247
150.024994,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.007355
150.049988,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.007355
150.074997,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.026646
150.100006,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,39.939247
150.125000,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.007355
150.149979,0.000000,0.000000,0.000000,0.0000000013,0.000000,40.075546
150.174988,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.982948
150.199997,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,39.939247
150.224991,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.051079
150.249985,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.007355
150.274994,-0.0000000013,0.000000,0.000000,0.000000,0.000000,39.939247
150.300003,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.026646
150.324997,0.000000,0.000000,0.000000,0.0000000013,0.000000,40.007355
150.349991,-0.0000000013,0.000000,0.000000,-0.0000000013,0.010931,40.007355
150.375000,0.0000000013,0.000000,0.000000,0.0000000013,-0.010924,39.982948
150.400009,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.982948
150.424988,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.031796
150.449982,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.007355
150.474991,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.026646
150.500000,0.000000,-0.005462,0.000000,-0.0000000013,0.000000,39.939247
150.524994,-0.0000000013,0.005465,0.000000,0.0000000013,0.000000,40.007355
150.549988,0.0000000013,0.000000,0.000000,0.000000,0.000000,40.051079
150.574997,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.939247
150.600006,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.026646
150.625000,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.963631
150.649979,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.075546
150.674988,0.000000,0.000000,0.000000,-0.0000000013,0.000000,39.939247
150.699997,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.026646
150.724991,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.007355
150.749985,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.007355
150.774994,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.982948
150.800003,0.000000,0.000000,0.000000,0.0000000013,0.000000,39.982948
150.824997,-0.0000000013,0.000000,0.000000,-0.00000000065,0.000000,40.007355
150.849991,0.0000000013,0.000000,0.000000,0.000000,0.000000,40.007355
150.875000,-0.0000000013,0.000000,0.000000,0.000000,0.000000,39.982948
150.900009,0.0000000013,0.000000,0.000000,0.000000,0.000000,39.982948
150.924988,-0.0000000013,0.000000,0.000000,0.000000,0.000000,40.031796
150.949982,0.0000000013,0.000000,0.000000,0.000000,0.000000,40.007355
150.974991,0.000000,0.000000,0.000000,0.00000000065,0.000000,40.026646
151.000000,-0.0000000013,0.000000,0.000000,-0.00000000065,0.000000,39.939247
151.024994,0.0000000013,0.000000,0.000000,0.000000,0.000000,40.007355
151.049988,-0.0000000013,0.000000,0.000000,0.000000,0.000000,40.051079
151.074997,0.0000000013,0.000000,0.000000,0.000000,0.000000,39.982948
151.100006,-0.0000000013,0.000000,0.000000,0.000000,0.000000,39.939247
151.125000,0.0000000013,0.000000,0.000000,0.000000,0.000000,40.051079
151.149979,0.000000,0.000000,0.000000,0.000000,0.000000,40.031796
151.174988,-0.0000000013,-0.005462,0.000000,0.000000,0.000000,39.939247
151.199997,0.0000000013,0.005462,-0.010924,0.000000,0.000000,40.026646
151.224991,-0.0000000013,0.000000,0.010931,0.000000,0.000000,40.007355
151.249985,0.0000000013,0.000000,0.000000,0.000000,0.000000,40.007355
151.274994,-0.0000000013,0.000000,0.000000,0.00000000065,0.000000,39.982948
151.300003,0.0000000013,0.000000,0.000000,-0.00000000065,0.000000,39.982948
151.324997,0.000000,0.000000,0.000000,0.000000,0.000000,40.007355
151.349991,-0.0000000013,0.000000,0.000000,0.000000,0.000000,40.007355
151.375000,0.0000000013,0.000000,0.000000,0.000000,0.000000,40.004795
151.400009,-0.0000000013,0.000000,0.000000,0.000000,0.010924,39.961098
151.424988,0.0000000013,0.000000,0.000000,0.000000,-0.010938,40.053673
151.449982,-0.0000000013,0.000000,0.000000,0.000000,0.000000,40.007355
151.474991,0.0000000013,0.000000,0.000000,0.000000,0.000000,39.982948
151.500000,0.000000,0.000000,0.000000,0.000000,0.000000,39.982948
151.524994,-0.0000000013,0.000000,0.000000,0.000000,0.000000,40.007355
151.549988,0.0000000013,0.000000,0.000000,0.00000000065,0.000000,40.007355
151.574997,-0.0000000013,0.000000,0.000000,-0.00000000065,0.000000,39.982948
151.600006,0.0000000013,0.000000,0.000000,0.000000,0.000000,40.004795
151.625000,0.000000,0.000000,0.000000,0.000000,0.000000,39.985497
151.649979,-0.0000000013,0.000000,0.000000,0.000000,0.000000,40.053673
151.674988,0.00000000065,0.000000,0.000000,0.000000,0.000000,39.982948
151.699997,0.000000,0.000000,0.000000,0.000000,0.000000,39.961098
151.724991,0.00000000065,0.000000,0.000000,0.000000,0.000000,40.029221
151.749985,-0.00000000065,0.000000,0.000000,0.000000,0.000000,40.007355
151.774994,0.000000,0.000000,0.000000,0.000000,0.000000,40.004795
151.800003,0.000000,0.000000,0.000000,0.000000,0.000000,0.021849
151.824997,0.000000,0.000000,0.000000,0.000000,0.000000,-39.985497
151.849991,0.000000,0.000000,0.000000,0.00000000065,0.000000,-40.029221
151.875000,0.00000000065,-0.005462,0.000000,-0.00000000065,0.000000,-39.982948
151.900009,-0.00000000065,0.005462,0.000000,0.000000,0.000000,-39.982948
151.924988,0.000000,0.000000,0.000000,0.000000,0.000000,-40.031796
151.949982,0.000000,0.000000,0.000000,0.000000,0.000000,-40.007355
151.974991,0.000000,0.000000,0.000000,0.000000,0.000000,-39.982948
152.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-39.982948
152.024994,0.000000,0.000000,0.000000,0.000000,0.000000,-40.029221
152.049988,0.00000000065,0.000000,0.000000,0.000000,0.000000,-39.985497
152.074997,-0.00000000065,0.000000,0.000000,0.000000,0.000000,-40.004795
152.100006,0.000000,0.000000,0.000000,0.000000,0.000000,-39.982948
152.125000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.007355
152.149979,0.000000,0.000000,0.000000,0.00000000065,0.000000,-40.031796
152.174988,0.000000,0.000000,0.000000,-0.00000000065,0.000000,-39.982948
152.199997,0.000000,0.000000,0.000000,0.000000,0.000000,-39.982948
152.224991,0.00000000065,0.000000,0.000000,0.000000,0.000000,-40.007355
152.249985,-0.00000000065,0.000000,0.000000,0.000000,0.000000,-40.029221
152.274994,0.000000,0.000000,0.000000,0.000000,0.000000,-39.961098
152.300003,0.000000,0.000000,0.000000,0.000000,0.000000,-40.004795
152.324997,0.000000,0.000000,0.000000,0.000000,0.000000,-40.007355
152.349991,0.000000,0.000000,0.000000,0.000000,0.000000,-40.007355
152.375000,0.00000000065,0.000000,0.000000,0.000000,0.000000,-39.982948
152.400009,-0.00000000065,0.000000,0.000000,0.000000,0.000000,-39.982948
152.424988,0.000000,0.000000,0.000000,0.00000000065,0.010938,-40.031796
152.449982,0.000000,0.000000,0.000000,-0.00000000065,-0.010931,-40.018288
152.474991,0.000000,0.000000,0.000000,0.000000,0.000000,-39.982948
152.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-39.982948
152.524994,0.000000,0.000000,0.000000,0.000000,0.000000,-40.007355
152.549988,0.00000000065,-0.005465,0.000000,0.000000,0.000000,-40.018288
152.574997,-0.00000000065,0.005462,0.000000,0.000000,0.000000,-39.972023
152.600006,0.000000,0.000000,0.000000,0.000000,0.000000,-39.993870
152.625000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.018288
152.649979,0.000000,0.000000,0.000000,0.000000,0.000000,-40.020859
152.674988,0.000000,0.000000,0.000000,0.000000,0.000000,-39.993870
152.699997,0.000000,0.000000,0.000000,0.000000,0.000000,-39.972023
152.724991,0.00000000065,0.000000,0.000000,0.00000000065,0.000000,-40.029221
152.749985,-0.00000000065,0.000000,0.000000,-0.00000000065,0.000000,-39.996422
152.774994,0.000000,0.000000,0.000000,0.000000,0.000000,-39.982948
152.800003,0.000000,0.000000,0.000000,0.000000,0.000000,-39.993870
152.824997,0.000000,0.000000,0.000000,0.000000,0.000000,-40.007355
152.849991,0.000000,0.000000,0.000000,0.000000,0.000000,-40.007355
152.875000,0.00000000065,0.000000,0.000000,0.000000,0.000000,-39.993870
152.900009,-0.00000000065,0.000000,0.000000,0.000000,0.000000,-39.972023
152.924988,0.000000,0.000000,0.000000,0.00000000033,0.000000,-40.042732
152.949982,0.000000,0.000000,0.000000,-0.00000000033,0.000000,-40.007355
152.974991,0.000000,0.000000,0.000000,0.000000,0.000000,-39.982948
153.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-39.993870
153.024994,0.000000,0.000000,0.000000,0.000000,0.000000,-40.007355
153.049988,0.00000000065,0.000000,0.000000,0.000000,0.000000,-40.007355
153.074997,-0.00000000065,0.000000,0.000000,0.00000000033,0.000000,-39.982948
153.100006,0.000000,0.000000,0.000000,-0.00000000033,0.000000,-39.982948
153.125000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.018288
153.149979,0.000000,0.000000,0.000000,0.000000,0.000000,-40.026325
153.174988,0.000000,0.000000,0.000000,0.000000,0.000000,-39.988407
153.199997,0.000000,0.000000,0.000000,0.000000,0.000000,-39.988407
153.224991,0.00000000033,0.000000,0.000000,0.00000000033,0.000000,-40.007355
153.249985,0.000000,-0.005465,0.000000,-0.00000000033,0.000000,-40.007355
153.274994,-0.00000000033,0.005462,0.000000,0.000000,0.000000,-39.988407
153.300003,0.000000,0.000000,0.000000,0.000000,0.000000,-39.982948
153.324997,0.000000,0.000000,0.000000,0.000000,0.000000,-40.012821
153.349991,0.00000000033,0.000000,0.000000,0.000000,0.000000,-40.007355
153.375000,-0.00000000033,0.000000,0.000000,0.00000000033,0.000000,-39.988407
153.400009,0.000000,0.000000,0.000000,-0.00000000033,0.000000,-39.982948
153.424988,0.00000000033,0.000000,0.000000,0.000000,0.000000,-40.037266
153.449982,-0.00000000033,0.000000,0.000000,0.000000,0.000000,-40.007355
153.474991,0.000000,0.000000,0.000000,0.000000,0.010924,-39.982948
153.500000,0.00000000033,0.000000,0.000000,0.000000,-0.010924,-39.988407
153.524994,-0.00000000033,0.000000,0.000000,0.00000000033,0.000000,-40.007355
153.549988,0.000000,0.000000,0.000000,-0.00000000033,0.000000,-40.012821
153.574997,0.000000,0.000000,0.000000,0.000000,0.000000,-39.982948
153.600006,0.00000000033,0.000000,0.000000,0.000000,0.000000,-39.985676
153.625000,-0.00000000033,0.000000,0.000000,0.000000,0.000000,-40.010086
153.649979,0.000000,0.000000,0.000000,0.00000000033,0.000000,-40.034531
153.674988,0.00000000033,0.000000,0.000000,-0.00000000033,0.000000,-39.985676
153.699997,-0.00000000033,0.000000,0.000000,0.000000,0.000000,-39.985676
153.724991,0.000000,0.000000,0.000000,0.000000,0.000000,-40.007355
153.749985,0.00000000033,0.000000,0.000000,0.000000,0.000000,-40.012821
153.774994,-0.00000000033,0.000000,0.000000,0.000000,0.000000,-39.982948
153.800003,0.000000,0.000000,0.000000,0.00000000016,0.000000,-39.988407
153.824997,0.000000,0.000000,0.000000,-0.00000000016,0.000000,-40.007355
153.849991,0.00000000033,0.000000,0.000000,0.00000000016,0.000000,-40.010086
153.875000,-0.00000000033,0.000000,0.000000,-0.00000000016,0.000000,-39.985676
153.900009,0.000000,0.000000,0.000000,0.000000,0.000000,-39.985676
153.924988,0.00000000033,-0.005469,0.000000,0.00000000016,0.000000,-40.031796
153.949982,-0.00000000033,0.005465,0.000000,-0.00000000016,0.000000,-40.012821
153.974991,0.000000,0.000000,0.000000,0.00000000016,0.000000,-39.982948
154.000000,0.00000000016,0.000000,0.000000,-0.00000000016,0.000000,-39.987041
154.024994,0.000000,0.000000,0.000000,0.000000,0.000000,-40.010086
154.049988,-0.00000000016,0.000000,0.000000,0.00000000016,0.000000,-40.008720
154.074997,0.00000000016,0.000000,0.000000,-0.00000000016,0.000000,-39.985676
154.100006,0.000000,0.000000,0.000000,0.000000,0.000000,-39.985676
154.125000,-0.00000000016,0.000000,0.000000,0.00000000016,0.000000,-40.008720
154.149979,0.00000000016,0.000000,0.000000,-0.00000000016,0.000000,-40.034531
154.174988,-0.00000000016,0.000000,0.000000,0.000000,0.000000,-39.985676
154.199997,0.00000000016,0.000000,0.000000,0.00000000016,0.000000,-39.985676
154.224991,0.000000,0.000000,0.000000,-0.00000000016,0.000000,-40.009403
154.249985,-0.00000000016,0.000000,0.000000,0.000000,0.000000,-40.010086
154.274994,0.00000000016,0.000000,0.000000,0.00000000016,0.000000,-39.984993
154.300003,-0.00000000016,0.000000,0.000000,-0.00000000016,0.000000,-39.985676
154.324997,0.00000000016,0.000000,0.000000,0.000000000081,0.000000,-40.009403
154.349991,0.000000,0.000000,0.000000,-0.000000000081,0.000000,-40.010086
154.375000,-0.00000000016,0.000000,0.000000,0.000000000081,0.000000,-39.985336
154.400009,0.00000000016,0.000000,0.000000,0.000000,0.000000,-39.985336
154.424988,-0.000000000081,0.000000,0.000000,-0.000000000081,0.000000,-40.033848
154.449982,0.000000,0.000000,0.000000,0.000000000081,0.000000,-40.010086
154.474991,0.000000,0.000000,0.000000,0.000000,0.000000,-39.985336
154.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-39.985336
154.524994,0.000000000081,0.000000,0.000000,-0.000000000081,0.010931,-40.009747
154.549988,-0.000000000081,0.000000,0.000000,0.000000000081,-0.010931,-40.009918
154.574997,0.000000,0.000000,0.000000,-0.00000000004,0.000000,-39.985165
154.600006,0.000000,-0.005462,0.000000,0.00000000004,0.000000,-39.985435
154.625000,0.00000000004,0.005465,0.000000,-0.00000000004,0.000000,-40.009727
154.649979,-0.00000000004,0.000000,0.000000,0.000000,0.000000,-40.034241
154.674988,0.00000000004,0.000000,0.000000,0.00000000004,0.000000,-39.985336
154.699997,-0.00000000004,0.000000,0.000000,-0.00000000004,0.000000,-39.985371
154.724991,0.000000000016,0.000000,0.000000,0.000000000016,0.000000,-40.009773
154.749985,-0.000000000008,0.000000,0.000000,0.000000,0.000000,-40.009758
154.774994,0.000000000008,0.000000,0.000000,0.000000,0.000000,-39.985363
154.800003,0.002479,0.054622,0.000000,-0.000068,-0.054622,-20.041555
154.824997,-4.446176,-0.054655,0.000000,-0.00000052,0.054655,-4.446208
154.849991,-8.843620,0.000000,0.000000,-0.00000069,0.000000,-8.843619
154.875000,-8.854985,0.010924,-0.010924,-0.0000021,-0.010924,-8.854973
154.900009,-8.849239,0.016386,-0.010924,-0.011886,0.010924,-72.125763
154.924988,-8.866269,0.082032,-0.010938,0.007748,-0.076564,-8.870160
154.949982,-8.862840,0.054655,-0.065586,0.003735,0.010931,-8.864694
154.974991,-8.850648,0.109243,-0.054622,0.000434,-0.065546,-8.850946
155.000000,-8.850841,0.158402,-0.076470,-0.0000031,-0.065546,-8.851015
155.024994,-8.859275,0.196757,-0.109310,-0.000088,-0.087448,-35.087597
155.049988,-8.855411,0.218619,-0.120241,0.000202,-0.120241,-8.855675
155.074997,-8.852141,0.360502,-0.185713,-0.000219,-0.142016,-8.852184
155.100006,-8.847575,0.322267,-0.185713,-0.000087,-0.152940,-60.856476
155.125000,-8.850074,0.475497,-0.240481,0.000375,-0.229550,6.097945
155.149979,-8.855949,0.486725,-0.284379,-0.000583,-0.207815,8.121034
155.174988,-8.841089,0.617223,-0.316805,0.000587,-0.294956,-66.662315
155.199997,-8.834517,0.688231,-0.371426,-0.000130,-0.327729,3.585902
155.224991,-8.838972,0.803426,-0.426308,-0.000052,-0.371653,-8.839911
155.249985,-8.830432,0.863547,-0.480963,-0.000597,-0.371653,-32.824001
155.274994,-8.813010,0.999574,-0.524366,0.001070,-0.491594,-19.673132
155.300003,-8.815229,1.097892,-0.611761,-0.000721,-0.480669,-8.814547
155.324997,-8.800115,1.235200,-0.666789,-0.000128,-0.568411,-19.074886
155.349991,-8.791234,1.311717,-0.699582,0.000785,-0.612134,-27.904379
155.375000,-8.775116,1.523940,-0.819323,0.000080,-0.710080,-17.727753
155.400009,-8.757707,1.611335,-0.863020,-0.001590,-0.731928,-8.757194
155.424988,-8.750974,1.771899,-0.984388,0.001367,-0.798448,-33.742989
155.449982,-8.725307,1.869196,-0.994718,-0.001484,-0.874478,-8.725989
155.474991,-8.697452,2.108390,-1.125203,0.002674,-0.994112,-24.054630
155.500000,-8.671165,2.201247,-1.212597,-0.002406,-0.983187,-8.669799
155.524994,-8.648107,2.399348,-1.289855,0.001513,-1.093097,-30.171532
155.549988,-8.619412,2.552382,-1.377302,-0.000564,-1.191476,-15.452294
155.574997,-8.576942,2.731076,-1.496629,0.001574,-1.245371,-15.246912
155.600006,-8.538708,2.916789,-1.584024,-0.002309,-1.299992,-21.459427
155.625000,-8.501563,3.082534,-1.672439,0.000473,-1.431957,-14.769110
155.649979,-8.460613,3.303170,-1.782837,-0.000741,-1.509395,-20.660536
155.674988,-8.400788,3.506701,-1.933601,0.002872,-1.584024,-20.151924
155.699997,-8.344802,3.665103,-1.988223,-0.003626,-1.671418,-19.716318
155.724991,-8.292508,3.929684,-2.153401,0.002992,-1.770817,-13.846808
155.749985,-8.225214,4.071787,-2.229918,-0.001807,-1.858265,-13.695141
155.774994,-8.144068,4.347872,-2.381498,0.000387,-1.944526,-29.247089
155.800003,-8.082618,4.528123,-2.479816,-0.001245,-2.053769,-8.083984
155.824997,-7.996005,4.738576,-2.634364,0.002760,-2.120609,-23.112173
155.849991,-7.913340,4.973592,-2.721812,-0.000178,-2.229918,-22.485008
155.875000,-7.810876,5.232741,-2.905864,-0.004103,-2.326876,-7.809510
155.900009,-7.718702,5.396605,-2.993259,0.001807,-2.425195,-21.795349
155.924988,-7.619440,5.687578,-3.171918,0.002236,-2.515659,-21.270992
155.949982,-7.496597,5.930052,-3.290222,0.003700,-2.634364,-16.370497
155.974991,-7.379366,6.079374,-3.430231,-0.012512,-2.621833,-11.734066
156.000000,-7.251006,6.445338,-3.605020,0.012914,-2.884016,-24.325689
156.024994,-7.118795,6.574979,-3.705599,-0.004103,-2.842053,-15.427700
156.049988,-6.975326,6.902909,-3.902357,-0.007983,-3.006017,-15.144860
156.074997,-6.827689,7.024326,-4.009219,0.008551,-3.015107,-18.849882
156.100006,-6.665873,7.390290,-4.194932,-0.003049,-3.200820,-14.523860
156.125000,-6.508027,7.542370,-4.328665,0.003148,-3.202775,-18.066162
156.149979,-6.335633,7.853232,-4.517249,-0.004625,-3.325045,-13.909955
156.174988,-6.150382,8.002051,-4.664677,0.007096,-3.364685,-17.295902
156.199997,-5.957841,8.305202,-4.806693,-0.001637,-3.495777,-16.886240
156.224991,-5.759256,8.523425,-4.995454,-0.008601,-3.497911,-12.936805
156.249985,-5.566597,8.744778,-5.148488,0.008926,-3.629083,-19.637491
156.274994,-5.339253,8.952466,-5.309211,0.005351,-3.637793,-15.665449
156.300003,-5.115304,9.209187,-5.494924,-0.026203,-3.692414,-11.874717
156.324997,-4.895709,9.400636,-5.640381,0.028890,-3.793047,-18.279318
156.349991,-4.642930,9.638384,-5.826208,-0.018093,-3.782116,-11.190582
156.375000,-4.420246,9.810023,-5.997442,0.006468,-3.845354,-17.361448
156.400009,-4.143042,10.014853,-6.139458,0.006530,-3.856279,-10.509178
