Velocity
Time (Seconds),J1 (Degrees/Seconds),J2 (Degrees/Seconds),J3 (Degrees/Seconds),J4 (Degrees/Seconds),J5 (Degrees/Seconds),J6 (Degrees/Seconds)
136.474991,-5.412456,0.475518,-0.256542,0.000011,-0.219386,-12.490350
136.500000,-5.598715,0.527291,-0.284409,0.0000032,-0.242608,-13.022063
136.524994,-5.784376,0.581522,-0.314462,0.0000027,-0.266651,-13.374603
136.549988,-5.969355,0.640262,-0.346154,-0.0000075,-0.294245,-13.882701
136.574997,-6.153462,0.703783,-0.380032,-0.000025,-0.323751,-14.377207
136.600006,-6.336811,0.769626,-0.416642,-0.000024,-0.352711,-14.711511
136.625000,-6.519253,0.840660,-0.454891,0.000036,-0.386315,-15.187916
136.649979,-6.700595,0.913879,-0.495052,-0.000021,-0.418554,-15.369189
136.674988,-6.880895,0.994066,-0.538492,0.000071,-0.455710,-16.109360
136.699997,-7.059957,1.076301,-0.583025,-0.000111,-0.493140,-16.288532
136.724991,-7.237721,1.164684,-0.631656,0.000096,-0.533301,-16.864933
136.749985,-7.414136,1.255116,-0.681380,-0.000040,-0.574009,-17.297897
136.774994,-7.589006,1.351694,-0.734109,-0.000011,-0.617449,-17.846022
136.800003,-7.762356,1.453464,-0.790116,0.0000100,-0.663075,-18.140709
136.824997,-7.933828,1.558513,-0.848036,-0.000083,-0.710340,-18.550657
136.849991,-8.103678,1.668888,-0.908688,0.000185,-0.760610,-18.954082
136.875000,-8.271325,1.783226,-0.972073,-0.000114,-0.810880,-19.350029
136.900009,-8.436957,1.903984,-1.039008,0.000013,-0.864975,-19.849998
136.924988,-8.600387,2.028566,-1.108130,0.000059,-0.920436,-20.230850
136.949982,-8.761477,2.158203,-1.180530,-0.000198,-0.977537,-20.710466
136.974991,-8.919920,2.293031,-1.255389,0.000105,-1.037642,-20.973326
137.000000,-9.075904,2.433733,-1.334619,0.000064,-1.099114,-21.437061
137.024994,-9.229020,2.577167,-1.415762,-0.000067,-1.161405,-21.890585
137.049988,-9.379045,2.727704,-1.500183,-0.000109,-1.227248,-22.237116
137.074997,-9.526134,2.883023,-1.588429,-0.000060,-1.295004,-22.673155
137.100006,-9.669960,3.042303,-1.678587,0.000017,-1.363579,-23.099701
137.125000,-9.810389,3.207457,-1.773390,0.000047,-1.433793,-23.333088
137.149979,-9.947164,3.377802,-1.870652,0.000069,-1.507559,-23.835381
137.174988,-10.080062,3.553611,-1.972012,0.000014,-1.581325,-24.236448
137.199997,-10.209187,3.732972,-2.076104,-0.000102,-1.657004,-24.628502
137.224991,-10.334350,3.917933,-2.184021,0.0000022,-1.734322,-24.926502
137.249985,-10.455141,4.108632,-2.294944,0.000069,-1.813005,-25.302710
137.274994,-10.571562,4.302883,-2.409691,0.000144,-1.893602,-25.752409
137.300003,-10.683235,4.503007,-2.527990,-0.000205,-1.975018,-25.946318
137.324997,-10.790572,4.706342,-2.649021,-0.000049,-2.056980,-26.458719
137.349991,-10.892547,4.915892,-2.774696,0.000309,-2.141674,-26.798931
137.375000,-10.989740,5.129404,-2.903104,-0.000170,-2.226095,-27.052740
137.400009,-11.081573,5.346877,-3.035336,0.000068,-2.311882,-27.529966
137.424988,-11.168008,5.568038,-3.171393,-0.000311,-2.396304,-27.767860
137.449982,-11.248946,5.794391,-3.310456,0.000324,-2.484003,-28.148098
137.474991,-11.323976,6.025046,-3.453617,-0.000066,-2.571430,-28.443504
137.500000,-11.393507,6.258502,-3.600876,-0.000077,-2.657763,-28.803181
137.524994,-11.456755,6.495373,-3.750047,0.000284,-2.744916,-29.010546
137.549988,-11.513889,6.737230,-3.904409,-0.000297,-2.832889,-29.420015
137.574997,-11.564774,6.980795,-4.061504,0.000190,-2.919769,-29.749504
137.600006,-11.609204,7.228594,-4.222696,-0.000206,-3.005830,-29.998669
137.625000,-11.647283,7.479536,-4.387167,0.000346,-3.092437,-30.239981
137.649979,-11.678360,7.732321,-4.554916,-0.000181,-3.177404,-30.538733
137.674988,-11.703119,7.987292,-4.726491,0.000303,-3.260459,-30.762079
137.699997,-11.720502,8.246224,-4.902164,-0.000664,-3.344607,-31.169432
137.724991,-11.731226,8.505567,-5.080021,0.000274,-3.425203,-31.373108
137.749985,-11.734812,8.768324,-5.262388,-0.000116,-3.505800,-31.629923
137.774994,-11.731362,9.030330,-5.447076,-0.000034,-3.583664,-31.813929
137.800003,-11.720810,9.296024,-5.636409,-0.000121,-3.659342,-32.051483
137.824997,-11.702505,9.562128,-5.828337,0.000169,-3.733928,-32.339443
137.849991,-11.677643,9.828164,-6.023271,0.000176,-3.804962,-32.555962
137.875000,-11.645131,10.095429,-6.221756,-0.000099,-3.873264,-32.761551
137.900009,-11.604901,10.364129,-6.423520,-0.000091,-3.940473,-33.016178
137.924988,-11.557910,10.630712,-6.628016,0.000293,-4.003174,-33.143631
137.949982,-11.502927,10.899480,-6.836200,-0.000307,-4.063416,-33.434048
137.974991,-11.440908,11.167018,-7.046979,-0.000093,-4.119833,-33.543060
138.000000,-11.371513,11.433327,-7.260765,0.000071,-4.172699,-33.699745
138.024994,-11.294674,11.698339,-7.476871,-0.000199,-4.221467,-33.955738
138.049988,-11.210799,11.963077,-7.695984,0.000058,-4.267365,-34.036747
138.074997,-11.119411,12.226858,-7.918648,0.000131,-4.308210,-34.272934
138.100006,-11.020647,12.488318,-8.143088,0.000619,-4.344956,-34.444099
138.125000,-10.915052,12.746909,-8.369987,-0.000405,-4.376785,-34.497238
138.149979,-10.802286,13.005227,-8.599345,0.000085,-4.406291,-34.700775
138.174988,-10.682416,13.259515,-8.831572,0.000018,-4.427875,-34.841751
138.199997,-10.555921,13.512095,-9.065437,-0.000271,-4.446863,-34.870850
138.224991,-10.422459,13.761601,-9.301898,0.000238,-4.459294,-35.095287
138.249985,-10.282577,14.008172,-9.540135,-0.000554,-4.468310,-35.106491
138.274994,-10.135933,14.251599,-9.780421,0.000358,-4.471042,-35.261398
138.300003,-9.982594,14.491340,-10.023029,0.000357,-4.468037,-35.355927
138.324997,-9.823383,14.727595,-10.266594,-0.000246,-4.461206,-35.490482
138.349991,-9.657887,14.960300,-10.512344,0.000085,-4.448229,-35.569168
138.375000,-9.486450,15.188292,-10.759324,0.000201,-4.428831,-35.542118
138.400009,-9.309343,15.413620,-11.008626,0.000180,-4.404926,-35.698940
138.424988,-9.126020,15.633074,-11.257654,-0.000162,-4.375556,-35.751804
138.449982,-8.937918,15.848907,-11.509142,-0.000124,-4.339766,-35.797432
138.474991,-8.743667,16.060369,-11.761176,-0.000411,-4.298921,-35.927616
138.500000,-8.545250,16.266573,-12.014712,0.000518,-4.252203,-35.867237
138.524994,-8.340481,16.469635,-12.268796,-0.000216,-4.200703,-35.981163
138.549988,-8.132502,16.665457,-12.523015,0.000158,-4.142646,-35.999195
138.574997,-7.918580,16.858410,-12.779421,-0.000373,-4.078989,-36.052746
138.600006,-7.700902,17.045660,-13.034870,-0.000121,-4.010824,-36.057114
138.625000,-7.479057,17.227650,-13.291821,0.000553,-3.935555,-36.100010
138.649979,-7.252978,17.404346,-13.548226,-0.000258,-3.856188,-36.177326
138.674988,-7.022527,17.576912,-13.805179,-0.0000074,-3.771904,-36.119678
138.699997,-6.789003,17.743021,-14.062267,0.000220,-3.681062,-36.186069
138.724991,-6.551928,17.904692,-14.319082,-0.000304,-3.585849,-36.118862
138.749985,-6.311300,18.062469,-14.576580,0.000062,-3.485719,-36.215302
138.774994,-6.068213,18.212017,-14.831893,0.000067,-3.380261,-36.222679
138.800003,-5.821302,18.358456,-15.088298,0.000014,-3.270158,-36.182793
138.824997,-5.572205,18.499432,-15.344157,0.000066,-3.155274,-36.180332
138.849991,-5.320376,18.635727,-15.599606,0.000133,-3.035882,-36.172409
138.875000,-5.066225,18.765842,-15.853689,0.000012,-2.911983,-36.201641
138.900009,-4.809751,18.890732,-16.106405,-0.000138,-2.784668,-36.225410
138.924988,-4.551365,19.011286,-16.359259,-0.000116,-2.651889,-36.165031
138.949982,-4.290998,19.126476,-16.610884,0.000186,-2.515559,-36.142357
138.974991,-4.029197,19.236614,-16.860458,-0.000010,-2.376086,-36.153557
139.000000,-3.765893,19.341764,-17.109350,-0.000129,-2.232516,-36.162025
139.024994,-3.500745,19.442305,-17.356876,0.000269,-2.084984,-36.090172
139.049988,-3.234573,19.537825,-17.602900,-0.000186,-1.935676,-36.129517
139.074997,-2.967922,19.628632,-17.846874,0.0000068,-1.781450,-36.128967
139.100006,-2.699974,19.714266,-18.089483,0.000046,-1.624902,-36.048645
139.125000,-2.431001,19.795563,-18.329906,-0.000153,-1.465895,-36.078972
139.149979,-2.161413,19.873289,-18.569372,0.000147,-1.303473,-36.032528
139.174988,-1.891826,19.943998,-18.804876,-0.000019,-1.139549,-35.983078
139.199997,-1.621555,20.012924,-19.039835,-0.000016,-0.972756,-36.005207
139.224991,-1.351080,20.076162,-19.272198,0.000030,-0.804186,-35.952751
139.249985,-1.080604,20.135757,-19.502102,-0.0000047,-0.633842,-36.006573
139.274994,-0.810129,20.189903,-19.729137,0.000047,-0.460491,-35.914776
139.300003,-0.539653,20.240831,-19.953579,-0.0000031,-0.287414,-35.928982
139.324997,-0.269792,20.286980,-20.175150,-0.000018,-0.111742,-35.905758
139.349991,0.000683,20.331108,-20.395628,0.0000091,0.064614,-35.844833
139.375000,0.269383,20.368744,-20.610643,0.0000059,0.242199,-35.854942
139.400009,0.538424,20.402826,-20.823471,0.000014,0.420466,-35.827621
139.424988,0.806577,20.434517,-21.034250,0.000011,0.599554,-35.833904
139.449982,1.074116,20.461489,-21.240795,-0.0000042,0.779188,-35.771069
139.474991,1.340766,20.485010,-21.444199,-0.000036,0.959368,-35.809044
139.500000,1.606460,20.504433,-21.643778,0.000049,1.139139,-35.778442
139.524994,1.871472,20.520809,-21.840487,-0.000043,1.320139,-35.746750
139.549988,2.135117,20.532949,-22.032688,-0.0000069,1.500046,-35.748936
139.574997,2.397943,20.541914,-22.221474,0.000062,1.678724,-35.716972
139.600006,2.659198,20.547190,-22.405479,-0.0000072,1.858768,-35.717518
139.625000,2.919974,20.549889,-22.587162,0.000062,2.037172,-35.716698
139.649979,3.178702,20.547634,-22.763517,0.000028,2.215714,-35.684460
139.674988,3.436541,20.543280,-22.935093,-0.000165,2.392069,-35.714787
139.699997,3.692605,20.534384,-23.102978,-0.0000019,2.568288,-35.650856
139.724991,3.947781,20.523489,-23.266424,0.000131,2.743004,-35.680634
139.749985,4.200840,20.508360,-23.425022,0.000108,2.916491,-35.711235
139.774994,4.438667,20.426296,-23.505140,-0.000178,3.079049,-35.536110
139.800003,4.657233,20.278183,-23.506369,0.000087,3.228357,-35.317268
139.824997,4.871154,20.132221,-23.504185,0.000020,3.371655,-35.165638
139.849991,5.079202,19.983086,-23.495441,0.000096,3.512357,-34.895710
139.875000,5.282127,19.835382,-23.483353,-0.000097,3.648141,-34.723316
139.900009,5.479861,19.685698,-23.464228,-0.000079,3.778734,-34.525787
139.924988,5.672814,19.536425,-23.441689,-0.000068,3.905092,-34.332901
139.949982,5.860781,19.386400,-23.413958,0.000148,4.027353,-34.145210
139.974991,6.043966,19.236067,-23.381786,0.000095,4.145925,-33.961067
140.000000,6.222371,19.085495,-23.345177,-0.000030,4.259579,-33.752064
140.024994,6.396950,18.933695,-23.302351,0.000090,4.368589,-33.608902
140.049988,6.566544,18.782202,-23.256384,-0.000262,4.474320,-33.439789
140.074997,6.731971,18.629751,-23.205090,0.000238,4.575407,-33.242805
140.100006,6.893505,18.477165,-23.149014,-0.000283,4.671576,-33.144451
140.125000,7.050531,18.323622,-23.088430,0.000210,4.765013,-32.924789
140.149979,7.204142,18.170080,-23.023338,-0.000057,4.853123,-32.801300
140.174988,7.353518,18.015444,-22.952850,-0.000119,4.937680,-32.620983
140.199997,7.499411,17.860672,-22.878469,0.000146,5.017594,-32.538475
140.224991,7.641274,17.704533,-22.798967,-0.000019,5.094501,-32.333023
140.249985,7.780337,17.549215,-22.715981,-0.000139,5.166902,-32.225380
140.274994,7.915096,17.391027,-22.626299,0.000110,5.234930,-32.090961
140.300003,8.047124,17.234480,-22.533819,-0.000015,5.299134,-31.927584
140.324997,8.175190,17.075268,-22.434986,0.000050,5.360196,-31.862560
140.349991,8.300865,16.916807,-22.333147,0.000044,5.416340,-31.674593
140.375000,8.422647,16.756504,-22.225300,0.000027,5.468796,-31.614487
140.400009,8.541903,16.595858,-22.113693,-0.000068,5.517837,-31.432531
140.424988,8.657880,16.434322,-21.996897,-0.000055,5.562506,-31.317238
140.449982,8.771193,16.271013,-21.874638,-0.000163,5.603760,-31.266420
140.474991,8.881295,16.106884,-21.747938,0.000122,5.641053,-31.093754
140.500000,8.988871,15.942481,-21.616764,0.000133,5.673975,-31.048401
140.524994,9.093850,15.777122,-21.481390,-0.000151,5.704574,-30.880651
140.549988,9.195826,15.609920,-21.340345,0.000057,5.730256,-30.779018
140.574997,9.295751,15.441624,-21.194317,0.000064,5.752658,-30.741316
140.600006,9.393013,15.272713,-21.044018,-0.000150,5.771646,-30.614000
140.625000,9.487269,15.101822,-20.887812,0.000243,5.785717,-30.488325
140.649979,9.579545,14.930042,-20.727438,-0.000171,5.797738,-30.458273
140.674988,9.669567,14.756624,-20.561840,-0.000034,5.804841,-30.274132
140.699997,9.756993,14.582454,-20.391325,0.000142,5.808939,-30.280687
140.724991,9.842507,14.405893,-20.215345,-0.000075,5.809486,-30.132063
140.749985,9.925631,14.228992,-20.035524,0.000261,5.806754,-30.112392
140.774994,10.006500,14.049767,-19.849077,-0.000024,5.799104,-30.000378
140.800003,10.085731,13.869519,-19.659027,-0.000292,5.789542,-29.857763
140.824997,10.162297,13.687153,-19.462402,-0.000026,5.775335,-29.875248
140.849991,10.237156,13.502806,-19.260263,-0.000060,5.757303,-29.737551
140.875000,10.310102,13.317981,-19.055298,0.000064,5.737359,-29.696024
140.900009,10.381000,13.130219,-18.842888,0.0000095,5.712770,-29.624990
140.924988,10.450121,12.941706,-18.626148,0.000140,5.684083,-29.555595
140.949982,10.517194,12.750666,-18.403791,0.000025,5.653484,-29.457787
140.974991,10.582559,12.557713,-18.175714,-0.000147,5.617694,-29.423908
141.000000,10.646353,12.364282,-17.944427,0.000059,5.580265,-29.390577
141.024994,10.708097,12.166479,-17.704721,0.000103,5.537918,-29.267088
141.049988,10.768271,11.969770,-17.462925,-0.000132,5.493658,-29.205889
141.074997,10.826635,11.767733,-17.212215,0.000172,5.444480,-29.210808
141.100006,10.883668,11.566242,-16.958498,0.000141,5.392298,-29.122833
141.125000,10.938617,11.362020,-16.699942,-0.000113,5.337930,-29.035408
141.149979,10.992404,11.155066,-16.433849,-0.000063,5.278644,-29.045790
141.174988,11.044553,10.946061,-16.162884,0.000025,5.217172,-28.929949
141.199997,11.094857,10.735145,-15.886422,-0.000025,5.151055,-28.880226
141.224991,11.144205,10.524365,-15.607862,-0.000026,5.083573,-28.862194
141.249985,11.191436,10.307302,-15.318723,0.000121,5.011446,-28.815203
141.274994,11.237574,10.090921,-15.027680,-0.000051,4.936861,-28.800449
141.300003,11.282380,9.871536,-14.729935,-0.000097,4.858177,-28.692806
141.324997,11.325410,9.649964,-14.427580,0.000188,4.777854,-28.650185
141.349991,11.367586,9.426890,-14.119845,-0.000165,4.692886,-28.639257
141.375000,11.407816,9.199718,-13.805367,0.000187,4.605733,-28.629421
141.400009,11.447227,8.973229,-13.488514,0.0000086,4.515302,-28.559481
141.424988,11.484963,8.741003,-13.162748,-0.000215,4.421318,-28.490631
141.449982,11.521334,8.509870,-12.834797,0.000039,4.325422,-28.485168
141.474991,11.556714,8.274775,-12.500902,0.000156,4.226248,-28.418505
141.500000,11.590729,8.038040,-12.161921,-0.000097,4.123522,-28.415226
141.524994,11.623446,7.798847,-11.817440,0.000050,4.018610,-28.382988
141.549988,11.654830,7.558288,-11.469612,-0.000091,3.911240,-28.351295
141.574997,11.685088,7.314040,-11.114289,0.000088,3.800317,-28.290098
141.600006,11.714355,7.069246,-10.756694,-0.000056,3.687209,-28.323429
141.625000,11.741983,6.821856,-10.393567,0.000121,3.572189,-28.233271
